extended_country_name,extended_gwn,code,value,country_name,startdate,enddate,group,panel,GW_membership,cow_membership,polity_membership,extended_continent,extended_region,lat,lon,panel_abbreviation,regex,countrycode_regex
Libya,NA,unhcr,LBY,Libya,1951-01-01,NA,3,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,unhcr_region,Middle East and North Africa,Libya,1789-01-01,1834-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,unhcr_region,Middle East and North Africa,Libya,1911-01-01,1941-12-31,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,unhcr_region,Middle East and North Africa,Libya,1951-01-01,NA,3,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,unicode_symbol,🇱🇾,Libya,1789-01-01,1834-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,unicode_symbol,🇱🇾,Libya,1911-01-01,1941-12-31,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,unicode_symbol,🇱🇾,Libya,1951-01-01,NA,3,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,unpd,434,Libya,1789-01-01,1834-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,unpd,434,Libya,1911-01-01,1941-12-31,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,unpd,434,Libya,1951-01-01,NA,3,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,vdem,124,Libya,1789-01-01,1834-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,vdem,124,Libya,1911-01-01,1941-12-31,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,vdem,124,Libya,1951-01-01,NA,3,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wb,LBY,Libya,1789-01-01,1834-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wb,LBY,Libya,1911-01-01,1941-12-31,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wb,LBY,Libya,1951-01-01,NA,3,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wb_api2c,LY,Libya,1789-01-01,1834-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wb_api2c,LY,Libya,1911-01-01,1941-12-31,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wb_api2c,LY,Libya,1951-01-01,NA,3,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wb_api3c,LBY,Libya,1789-01-01,1834-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wb_api3c,LBY,Libya,1911-01-01,1941-12-31,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wb_api3c,LBY,Libya,1951-01-01,NA,3,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wvs,434,Libya,1789-01-01,1834-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wvs,434,Libya,1911-01-01,1941-12-31,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Libya,NA,wvs,434,Libya,1951-01-01,NA,3,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,libya,libya
Liechtenstein,NA,ioc,LIE,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,iso2c,LI,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,iso3c,LIE,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,iso3n,438,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,iso4217c,CHF,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,iso4217n,756,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,region,Europe & Central Asia,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,region23,Western Europe,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,un,438,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,un_region_code,150,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,un_regionsub_code,155,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,unhcr,LIE,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,unhcr_region,Europe,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,unicode_symbol,🇱🇮,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,unpd,438,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,wb,LIE,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,wb_api2c,LI,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,wb_api3c,LIE,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Liechtenstein,NA,wvs,438,Liechtenstein,1990-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,liechtenstein|LIECHSTENSTEIN|liechtenstein,liechtenstein
Lithuania,NA,icao_region,EUR,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,icao_region,EUR,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,imf,946,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,imf,946,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,ioc,LTU,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,ioc,LTU,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso2c,LT,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso2c,LT,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso3c,LTU,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso3c,LTU,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso3n,440,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso3n,440,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso4217c,EUR,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso4217c,EUR,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso4217n,978,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,iso4217n,978,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,p4c,LIT,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,p4c,LIT,Lithuania,1991-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,p4n,368,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,p4n,368,Lithuania,1991-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,p5c,LIT,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,p5c,LIT,Lithuania,1991-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,p5n,368,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,p5n,368,Lithuania,1991-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,region,Europe & Central Asia,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,region,Europe & Central Asia,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,region23,Northern Europe,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,region23,Northern Europe,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,un,440,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,un,440,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,un_region_code,150,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,un_region_code,150,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,un_regionsub_code,154,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,un_regionsub_code,154,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,unhcr,LTU,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,unhcr,LTU,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,unhcr_region,Europe,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,unhcr_region,Europe,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,unicode_symbol,🇱🇹,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,unicode_symbol,🇱🇹,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,unpd,440,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,unpd,440,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,vdem,173,Lithuania,1918-01-01,1939-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,vdem,173,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,wb,LTU,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,wb,LTU,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,wb_api2c,LT,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,wb_api2c,LT,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,wb_api3c,LTU,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,wb_api3c,LTU,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,wvs,440,Lithuania,1918-01-01,1940-12-31,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Lithuania,NA,wvs,440,Lithuania,1990-01-01,NA,2,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,lithuania,lithuania
Luxembourg,NA,icao_region,EUR,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,imf,137,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,ioc,LUX,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,iso2c,LU,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,iso3c,LUX,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,iso3n,442,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,iso4217c,EUR,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,iso4217n,978,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,p4c,LUX,Luxembourg,1867-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,p4n,212,Luxembourg,1867-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,p5c,LUX,Luxembourg,1867-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,p5n,212,Luxembourg,1867-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,region,Europe & Central Asia,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,region23,Western Europe,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,un,442,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,un_region_code,150,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,un_regionsub_code,155,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,unhcr,LUX,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,unhcr_region,Europe,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,unicode_symbol,🇱🇺,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,unpd,442,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,vdem,174,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,wb,LUX,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,wb_api2c,LU,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,wb_api3c,LUX,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,wvs,442,Luxembourg,1815-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Madagascar (Malagasy),NA,icao_region,AFI,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,imf,674,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,ioc,MAD,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,iso2c,MG,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,iso3c,MDG,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,iso3n,450,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,iso4217c,MGA,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,iso4217n,969,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,p4c,MAG,Madagascar,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,p4n,580,Madagascar,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,p5c,MAG,Madagascar,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,p5n,580,Madagascar,1960-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,region,Sub-Saharan Africa,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,region23,Eastern Africa,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,un,450,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,un_region_code,2,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,un_regionintermediate_code,14,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,un_regionsub_code,202,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,unhcr,MAD,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,unhcr_region,Southern Africa,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,unicode_symbol,🇲🇬,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,unpd,450,Madagascar,1816-01-01,NA,1,countrycode package 2025,TRUE,TRUE,TRUE,NA,NA,NA,NA,countrycode,madagascar|malagasy,madagascar|malagasy
